AÑO,TRIMESTRE,PROVEEDOR,COD DEPARTAMENTO,DEPARTAMENTO,COD MUNICIPIO,MUNICIPIO,CABECERA MUNICIPAL,COD CENTRO POBLADO,CENTRO POBLADO,COBERTURA 2G,COBERTURA 3G,"COBERTURA HSPA+, HSPA+DC",COBERTUTA 4G,COBERTURA LTE,COBERTURA 5G
2023,2,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5664,SAN PEDRO DE LOS MILAGROS,S,5664000,SAN PEDRO DE LOS MILAGROS,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52418,LOS ANDES,S,52418000,SOTOMAYOR,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5615,RIONEGRO,N,5615028,CONDOMINIO SIERRAS DE MAYORI,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8832,TUBARÁ,N,8832007,CORRAL DE SAN LUIS,S,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25258,EL PEÑÓN,S,25258000,EL PEÑÓN,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19513,PADILLA,S,19513000,PADILLA,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23678,SAN CARLOS,N,23678011,SAN MIGUEL,S,S,S,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52001,PASTO,N,52001058,EL ROSARIO,S,S,N,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73563,PRADO,N,73563001,ACO,S,N,N,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25473,MOSQUERA,N,25473008,PENCAL,S,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,13,BOLÍVAR,13473,MORALES,S,13473000,MORALES,N,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13683,SANTA ROSA,S,13683000,SANTA ROSA DE LIMA,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5237,DONMATÍAS,S,5237000,DONMATÍAS,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47001,SANTA MARTA,N,47001029,PERICO AGUAO,S,S,S,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,47545,PIJIÑO DEL CARMEN,N,47545002,FILADELFIA,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76001,CALI,N,76001030,LAS PALMAS,N,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76248,EL CERRITO,N,76248005,EL PLACER,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23500,MOÑITOS,N,23500004,BAJO DEL LIMÓN,S,N,N,N,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70400,LA UNIÓN,N,70400010,LA CONCEPCION,N,N,N,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,N,0,SIN CENTRO POBLADO,N,N,N,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8638,SABANALARGA,N,8638006,MOLINERO,N,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,52506,OSPINA,S,52506000,OSPINA,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19473,MORALES,S,19473000,MORALES,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,50,META,50680,SAN CARLOS DE GUAROA,S,50680000,SAN CARLOS DE GUAROA,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25839,UBALÁ,N,25839002,LAGUNA AZUL,S,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44560,MANAURE,N,44560002,MUSICHI,S,N,N,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23672,SAN ANTERO,N,23672017,LA PARRILLA,S,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68385,LANDÁZURI,N,68385014,RÍO BLANCO,S,N,N,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15180,CHISCAS,S,15180000,CHISCAS,S,S,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5660,SAN LUIS,N,5660012,LA TEBAIDA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68385,LANDÁZURI,N,68385008,KILÓMETRO 15,S,S,S,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,8,ATLÁNTICO,8573,PUERTO COLOMBIA,S,8573000,PUERTO COLOMBIA,N,S,S,S,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70678,SAN BENITO ABAD,N,0,SIN CENTRO POBLADO,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,19001,POPAYÁN,N,19001033,LAME,S,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15491,NOBSA,N,15491005,UCUENGA,S,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25258,EL PEÑÓN,S,25258000,EL PEÑÓN,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54670,SAN CALIXTO,N,54670004,EL ESPEJO,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50001,VILLAVICENCIO,N,50001002,RINCON DE POMPEYA,S,S,N,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5030,AMAGÁ,N,5030013,PIEDECUESTA - MANI DE LAS CASAS,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15469,MONIQUIRÁ,S,15469000,MONIQUIRÁ,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,17614,RIOSUCIO,N,17614023,TUMBABARRETO,S,S,S,N,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,85,CASANARE,85250,PAZ DE ARIPORO,S,85250000,PAZ DE ARIPORO,N,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73504,ORTEGA,N,73504003,GUAIPA,S,S,S,N,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,52083,BELÉN,S,52083000,BELÉN,N,N,N,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68250,EL PEÑÓN,N,68250003,RIO BLANCO - OTOVAL,N,N,N,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23162,CERETÉ,N,23162027,EL CARMEN,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15238,DUITAMA,S,15238000,DUITAMA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47245,EL BANCO,N,47245008,EL TRÉBOL,S,S,S,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23815,TUCHÍN,S,23815000,TUCHÍN,S,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15248,EL ESPINO,S,15248000,EL ESPINO,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5761,SOPETRÁN,N,5761001,CÓRDOBA,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15693,SANTA ROSA DE VITERBO,S,15693000,SANTA ROSA DE VITERBO,S,S,S,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,73,TOLIMA,73043,ANZOÁTEGUI,N,73043003,SANTA BÁRBARA,S,N,N,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20175,CHIMICHAGUA,N,20175030,PUEBLITO,S,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15835,TURMEQUÉ,S,15835000,TURMEQUÉ,N,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68276,FLORIDABLANCA,N,68276022,TRINITARIOS,N,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5147,CAREPA,N,5147005,ZUNGO EMBARCADERO - 11 DE NOVIEMBRE,S,S,S,N,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,23417,LORICA,N,23417024,CASTILLERAL,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47001,SANTA MARTA,N,47001006,GUACHACA,S,N,N,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,23807,TIERRALTA,N,23807008,SEVERINERA,N,N,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5240,EBÉJICO,N,5240012,FATIMA,S,S,S,N,N,N
2023,3,PARTNERS TELECOM COLOMBIA SAS,70,SUCRE,70215,COROZAL,S,70215000,COROZAL,N,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,85,CASANARE,85010,AGUAZUL,S,85010000,AGUAZUL,N,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5837,TURBO,N,5837031,AMSTERCOL II,S,S,S,N,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,27,CHOCÓ,27495,NUQUÍ,S,27495000,NUQUÍ,N,S,S,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70204,COLOSO,N,70204008,CALLE LARGA,S,S,N,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,47001,SANTA MARTA,N,47001011,BURITACA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52001,PASTO,N,52001009,JONGOVITO,S,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,41,HUILA,41206,COLOMBIA,S,41206000,COLOMBIA,N,S,S,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,17,CALDAS,17513,PÁCORA,N,17513001,CASTILLA,N,N,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5615,RIONEGRO,N,5615027,CONDOMINIO EL REMANSO,N,S,S,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8638,SABANALARGA,N,8638001,AGUADA DE PABLO,N,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,5,ANTIOQUIA,5631,SABANETA,N,5631007,LA INMACULADA,N,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52399,LA UNIÓN,S,52399000,LA UNIÓN,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,68575,PUERTO WILCHES,N,68575003,BOCAS ROSARIO,S,N,N,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,5,ANTIOQUIA,5861,VENECIA,S,5861000,VENECIA,N,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70742,SAN LUIS DE SINCÉ,S,70742000,SINCÉ,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41013,AGRADO,S,41013000,AGRADO,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15778,SUTATENZA,S,15778000,SUTATENZA,S,S,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,91,AMAZONAS,91530,PUERTO ALEGRÍA,N,91530000,PUERTO ALEGRÍA,N,S,S,N,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,23,CÓRDOBA,23670,SAN ANDRÉS DE SOTAVENTO,N,23670002,CALLE LARGA,N,N,N,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23570,PUEBLO NUEVO,N,23570009,LA MAGDALENA,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,15362,IZA,S,15362000,IZA,S,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,68,SANTANDER,68444,MATANZA,S,68444000,MATANZA,N,S,S,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13042,ARENAL,S,13042000,ARENAL,N,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,52560,POTOSÍ,S,52560000,POTOSÍ,S,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68307,GIRÓN,N,68307021,PUEBLITO VIEJO,S,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25483,NARIÑO,S,25483000,NARIÑO,S,S,S,S,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15600,RÁQUIRA,S,15600000,RÁQUIRA,N,S,S,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,94,GUAINÍA,94343,BARRANCOMINAS,S,94343000,BARRANCO MINAS,S,S,S,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,73770,SUÁREZ,N,73770001,HATO VIEJO,N,N,N,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,73,TOLIMA,73461,MURILLO,S,73461000,MURILLO,N,S,S,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23162,CERETÉ,N,23162001,MARTÍNEZ,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19001,POPAYÁN,N,19001007,JULUMITO,N,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,70,SUCRE,70508,OVEJAS,N,70508031,ZAPATO # 2 PIJIGUAY,N,N,N,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76243,EL ÁGUILA,N,76243008,CAÑAVERAL - VILLANUEVA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,41872,VILLAVIEJA,N,41872005,LA VICTORIA,S,N,N,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,91,AMAZONAS,91001,LETICIA,N,91001029,COMUNIDAD INDIGENA ZIERA AMENA,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76036,ANDALUCÍA,S,76036000,ANDALUCÍA,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23672,SAN ANTERO,N,23672028,SAN MARTÍN 2,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73168,CHAPARRAL,N,73168006,LA PROFUNDA,S,N,N,N,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,15673,SAN MATEO,S,15673000,SAN MATEO,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,41676,SANTA MARÍA,S,41676000,SANTA MARÍA,S,S,N,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23555,PLANETA RICA,N,23555010,MEDIO RANCHO,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23586,PURÍSIMA,N,23586007,CERROPETRONA,S,S,S,N,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,85,CASANARE,85001,YOPAL,S,85001000,YOPAL,N,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,76,VALLE DEL CAUCA,76895,ZARZAL,S,76895000,ZARZAL,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5045,APARTADÓ,S,5045000,APARTADÓ,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23068,AYAPEL,N,23068007,PALOTAL,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23001,MONTERÍA,N,23001030,EL COCUELO,N,N,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25885,YACOPÍ,N,25885002,GUADUALITO,S,S,S,N,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,54,NORTE DE SANTANDER,54518,PAMPLONA,S,54518000,PAMPLONA,N,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15407,VILLA DE LEYVA,S,15407000,VILLA DE LEYVA,N,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,25885,YACOPÍ,N,25885008,TERÁN,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5197,COCORNÁ,N,5197005,LA PIÑUELA,N,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,44430,MAICAO,N,44430018,DIVINO NIÑO,S,S,S,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,20750,SAN DIEGO,N,20750006,EL RINCÓN,S,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,25599,APULO,S,25599000,APULO,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5380,LA ESTRELLA,N,5380011,SAN ISIDRO,S,S,S,S,N,N
2023,1,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13654,SAN JACINTO,N,13654005,SAN CRISTÓBAL,N,N,N,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,13,BOLÍVAR,13670,SAN PABLO,N,13670005,EL SOCORRO,N,N,N,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20228,CURUMANÍ,N,20228002,SAN ROQUE,S,S,S,N,N,N
2023,2,PARTNERS TELECOM COLOMBIA SAS,15,BOYACÁ,15104,BOYACÁ,S,15104000,BOYACÁ,N,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5885,YALÍ,S,5885000,YALÍ,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,5,ANTIOQUIA,5576,PUEBLORRICO,S,5576000,PUEBLORRICO,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,5,ANTIOQUIA,5809,TITIRIBÍ,N,5809002,ALBANIA,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20750,SAN DIEGO,N,20750012,NUEVAS FLORES,S,S,N,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27800,UNGUÍA,S,27800000,UNGUÍA,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,95,GUAVIARE,95025,EL RETORNO,N,95025003,CERRITOS,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23672,SAN ANTERO,N,23672015,GRAU,S,S,N,N,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,52411,LINARES,S,52411000,LINARES,S,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,50,META,50245,EL CALVARIO,S,50245000,EL CALVARIO,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54261,EL ZULIA,N,54261011,LAS BRISAS,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,54,NORTE DE SANTANDER,54174,CHITAGÁ,S,54174000,CHITAGÁ,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70670,SAMPUÉS,N,70670007,MATEO PÉREZ,S,N,N,N,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,23,CÓRDOBA,23660,SAHAGÚN,N,23660001,ARENAS DEL NORTE,N,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,85,CASANARE,85015,CHAMEZA,S,85015000,CHÁMEZA,N,N,N,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,8,ATLÁNTICO,8606,REPELÓN,N,8606009,PITA,S,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73770,SUÁREZ,S,73770000,SUÁREZ,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,15114,BUSBANZÁ,S,15114000,BUSBANZÁ,S,S,N,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,23672,SAN ANTERO,N,23672027,SAN MARTÍN 1,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50001,VILLAVICENCIO,N,50001001,CONCEPCIÓN,S,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,73,TOLIMA,73449,MELGAR,S,73449000,MELGAR,N,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,19693,SAN SEBASTIÁN,N,19693004,SANTIAGO,S,N,N,N,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47545,PIJIÑO DEL CARMEN,S,47545000,PIJIÑO,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,13440,MARGARITA,N,13440010,SAN JOSÉ DE LOS TRAPICHES,S,N,N,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,N,68689028,LAS ACACIAS,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23570,PUEBLO NUEVO,N,23570033,EL TOCHE,S,S,S,N,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68320,GUADALUPE,N,68320005,EL TIRANO,S,S,S,N,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,50313,GRANADA,S,50313000,GRANADA,S,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,N,27250034,TORDÓ,N,N,N,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,70473,MORROA,N,70473009,SABANAS DE CALI,S,N,N,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68276,FLORIDABLANCA,N,68276016,VILLA GUADALQUIVIR CONDOMINIO,S,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,66001,PEREIRA,N,66001021,TRIBUNAS CORCEGA,S,S,S,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20178,CHIRIGUANÁ,N,20178015,ESTACIÓN CHIRIGUANÁ,S,N,N,N,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68013,AGUADA,S,68013000,AGUADA,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,70124,CAIMITO,N,70124010,NUEVA ESTACIÓN,N,S,S,S,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23678,SAN CARLOS,S,23678000,SAN CARLOS,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,27787,TADÓ,S,27787000,TADÓ,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,47703,SAN ZENÓN,S,47703000,SAN ZENÓN,S,S,S,S,N,N
2023,3,COLOMBIA MOVIL  S.A ESP,41,HUILA,41799,TELLO,N,41799004,SIERRA DE LA CAÑADA,N,N,N,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,8,ATLÁNTICO,8606,REPELÓN,N,8606005,VILLA ROSA,N,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,13620,SAN CRISTÓBAL,N,13620002,LAS CRUCES,S,S,S,S,N,N
2023,1,PARTNERS TELECOM COLOMBIA SAS,99,VICHADA,99524,LA PRIMAVERA,S,99524000,LA PRIMAVERA,N,S,S,S,N,N
2023,2,COLOMBIA MOVIL  S.A ESP,70,SUCRE,70713,SAN ONOFRE,N,70713006,LIBERTAD,N,S,S,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,52835,TUMACO - SAN ANDRES DE TUMACO,S,52835000,TUMACO,S,S,S,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44001,RIOHACHA,N,44001021,COMEJENES,S,N,N,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,S,68684000,SAN JOSÉ DE MIRANDA,S,S,S,S,N,N
2023,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,41,HUILA,41615,RIVERA,N,41615002,RIVERITA,N,N,N,S,N,N
2023,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,44378,HATONUEVO,N,44378004,EL POZO,S,S,N,S,N,N
2023,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,76001,CALI,N,76001056,PIAMONTE,S,N,N,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,73504,ORTEGA,N,73504008,OLAYA HERRERA,S,N,N,N,N,N
2023,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,54261,EL ZULIA,N,54261008,CAMILANDIA,S,S,S,S,N,N
2023,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,23570,PUEBLO NUEVO,N,23570002,CINTURA,N,N,N,S,N,N
2023,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,20001,VALLEDUPAR,N,20001026,LOS HATICOS,S,S,S,N,N,N
